episode,start,text
https://www.youtube.com/watch?v=tiI3hgQqnNg,257.898,"Nu gaan we kijken wat er gebeurt als je het zelfstandig naamwoord
weglaat"
https://www.youtube.com/watch?v=tiI3hgQqnNg,262.536,en dan dus opeens het aanwijzend voornaamwoord zelfstandig is en het subject van de zin wordt.
https://www.youtube.com/watch?v=tiI3hgQqnNg,269.93,Dus we zeiden eerst:
https://www.youtube.com/watch?v=tiI3hgQqnNg,272.246,"""Deze kat is klein en die kat is groot."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,276.675,"""Deze is klein en die is groot."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,280.385,"""Deze broek is zwart en die broek is blauw."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,285.022,"""Deze is zwart en die is blauw."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,288.91,"Grammaticaal gezien kun je hetzelfde doen met dit en dat, maar het klinkt een beetje raar."
https://www.youtube.com/watch?v=tiI3hgQqnNg,295.541,"Bijvoorbeeld: ""Dit katje is rood en dat katje is zwart."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,301.106,"""Dit is rood en dat is zwart."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,304.764,"Dan denk je niet meer aan en katje: ""dit is rood en dat is zwart."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,309.688,Dan denk je meer alleen aan het concept van een kleur.
https://www.youtube.com/watch?v=tiI3hgQqnNg,313.243,"Ik denk dat het een beetje anders is of raar klinkt
omdat je meestal met DIT of DAT het subject van de zin inleidt."
https://www.youtube.com/watch?v=tiI3hgQqnNg,322.108,En dat is dan dus categorie 3.
https://www.youtube.com/watch?v=tiI3hgQqnNg,324.775,En hiervan heb ik ook een paar voorbeelden laten zien in mijn video in het bos.
https://www.youtube.com/watch?v=tiI3hgQqnNg,329.867,"Bijvoorbeeld: Dit is een/het bos."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,335.978,"Dus je introduceert ""het bos"" en ""het bos"" is het subject van de zin."
https://www.youtube.com/watch?v=tiI3hgQqnNg,343.535,"""Dat zijn blaadjes."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,346.002,"Je introduceert ""blaadjes"" en ""blaadjes"" is het subject van de zin."
https://www.youtube.com/watch?v=tiI3hgQqnNg,351.53,"""Is dit mijn fiets?"""
https://www.youtube.com/watch?v=tiI3hgQqnNg,353.386,"""Nee, dit is niet mijn fiets, dat is mijn fiets."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,358.711,Dus DIT voor hier en DAT voor daar.
https://www.youtube.com/watch?v=tiI3hgQqnNg,363.339,Dus in deze functie gebruik je alleen dit en dat en NOOIT deze en die.
https://www.youtube.com/watch?v=tiI3hgQqnNg,371.522,"Je kan niet zeggen: ""Is deze mijn fiets?"""
https://www.youtube.com/watch?v=tiI3hgQqnNg,376.637,"""Nee, die is mijn fiets."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,379.239,"Nee, dat kan niet!"
https://www.youtube.com/watch?v=tiI3hgQqnNg,380.918,"Je kan ook zeggen: ""Wie zijn dit?"""
https://www.youtube.com/watch?v=tiI3hgQqnNg,383.18,"Of: ""Wie zijn dat?"" als je niet weet wat de namen zijn van die mensen,"
https://www.youtube.com/watch?v=tiI3hgQqnNg,388.642,of als je die mensen niet kent.
https://www.youtube.com/watch?v=tiI3hgQqnNg,390.484,"""Wie zijn dat?"""
https://www.youtube.com/watch?v=tiI3hgQqnNg,391.953,"""Nou, dat zijn Marco en Lotte."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,395.475,"Of voor één persoon: ""Dat is Lotte."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,398.371,"Of als ze hier zijn: ""Dit is Lotte."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,402.151,Als ik Lotte introduceer aan jou.
https://www.youtube.com/watch?v=tiI3hgQqnNg,405.222,"Dus je introduceert iemand, je introduceert een ding,"
https://www.youtube.com/watch?v=tiI3hgQqnNg,409.794,en dat doe je dus met DIT hier en DAT daar.
https://www.youtube.com/watch?v=tiI3hgQqnNg,413.815,En het maakt niet uit of het enkelvoud is of meervoud.
https://www.youtube.com/watch?v=tiI3hgQqnNg,418.731,"Dus één ding, meer dingen, één persoon, meer personen."
https://www.youtube.com/watch?v=tiI3hgQqnNg,423.21,Dat maakt dus niet uit!
https://www.youtube.com/watch?v=tiI3hgQqnNg,425.047,De laatste voor een hoofdzin (let op: deze vormen kunnen natuurlijk ook in bijzinnen gebruikt worden!)
https://www.youtube.com/watch?v=tiI3hgQqnNg,427.146,En dat is als het voornaamwoord verwijst naar iets anders uit de vorige zin.
https://www.youtube.com/watch?v=tiI3hgQqnNg,432.406,"En dat kan een ding zijn, of een mens, of een actie."
https://www.youtube.com/watch?v=tiI3hgQqnNg,437.449,Hiervoor gebruiken we alleen DIE en DAT.
https://www.youtube.com/watch?v=tiI3hgQqnNg,441.134,"Je gebruikt die natuurlijk voor de-woorden, voor het meervoud en voor namen van personen en dieren."
https://www.youtube.com/watch?v=tiI3hgQqnNg,448.858,Zoals bijvoorbeeld:
https://www.youtube.com/watch?v=tiI3hgQqnNg,450.38,"""Wow. wat een leuke broek!
Waar heb je die gekocht?"""
https://www.youtube.com/watch?v=tiI3hgQqnNg,456.311,"Dus ""die"" verwijst naar ""de broek""."
https://www.youtube.com/watch?v=tiI3hgQqnNg,458.953,"""Wat een leuke broek! Waar heb je die gekocht?"""
https://www.youtube.com/watch?v=tiI3hgQqnNg,463.302,"""Nou, die heb ik bij Zalando gekocht."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,467.684,"Twee keer verwijst ""die"" naar ""de broek""."
https://www.youtube.com/watch?v=tiI3hgQqnNg,470.935,"""Waar zijn de boodschappen?"" - ""Oh, die heb ik in de keuken gezet."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,477.011,"Dus: ""Waar zijn de boodschappen?"""
https://www.youtube.com/watch?v=tiI3hgQqnNg,480.037,"""Die heb ik in de keuken gezet."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,483.975,"Ja, dus dit was een de-woord en een meervoud."
https://www.youtube.com/watch?v=tiI3hgQqnNg,487.06,En dan voor namen van personen of dieren.
https://www.youtube.com/watch?v=tiI3hgQqnNg,490.232,Laten we zeggen mensen.
https://www.youtube.com/watch?v=tiI3hgQqnNg,492.342,"""Waar blijft Marlies"" of ""Waar blijven je ouders?"""
https://www.youtube.com/watch?v=tiI3hgQqnNg,497.142,"""Die komt later"" of ""die komen later""."
https://www.youtube.com/watch?v=tiI3hgQqnNg,502.021,En DAT gebruiken we als je verwijst naar een hele zin of een actie.
https://www.youtube.com/watch?v=tiI3hgQqnNg,506.976,"Bijvoorbeeld ""Kim, je hebt de deur toch wel op slot gedaan?"""
https://www.youtube.com/watch?v=tiI3hgQqnNg,511.521,"""Ja, dat heb ik gedaan!"""
https://www.youtube.com/watch?v=tiI3hgQqnNg,513.855,"Dus ""dat"" verwijst naar de hele vraag."
https://www.youtube.com/watch?v=tiI3hgQqnNg,516.609,"""Je hebt de deur toch wel op slot gedaan?"""
https://www.youtube.com/watch?v=tiI3hgQqnNg,519.897,"""Ja, dat heb ik gedaan."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,522.918,"""Kim, ik wil zo graag gaan bungeejumpen!"""
https://www.youtube.com/watch?v=tiI3hgQqnNg,525.732,"""Nou, dat lijkt me geen goed idee."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,529.244,In dit geval kan je misschien ook wel DIT gebruiken:
https://www.youtube.com/watch?v=tiI3hgQqnNg,532.804,"""Nee, dit vind ik geen goed idee."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,536.491,"Maar meestal zou je zeggen ""dat""."
https://www.youtube.com/watch?v=tiI3hgQqnNg,538.32,"""Dat dat vind ik geen goed idee."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,541.092,Dan gaan we nu nog kijken wanneer je DAT en DIE in bijzinnen gebruikt (om ze in te leiden).
https://www.youtube.com/watch?v=tiI3hgQqnNg,545.921,En in de eerste categorie kijken we naar de indirecte rede.
https://www.youtube.com/watch?v=tiI3hgQqnNg,550.269,"Wat precies een indirecte reden is dat ga ik niet helemaal uitleggen,"
https://www.youtube.com/watch?v=tiI3hgQqnNg,556.914,daar heb ik namelijk een heel andere speciale video over gemaakt.
https://www.youtube.com/watch?v=tiI3hgQqnNg,561.387,Maar in het kort:
https://www.youtube.com/watch?v=tiI3hgQqnNg,563.002,"dit betekent dat je iets zegt over wat jezelf of iemand anders denkt, voelt, hoopt, ruikt, ziet, gelooft (et cetera)."
https://www.youtube.com/watch?v=tiI3hgQqnNg,574.306,Het is niet wat iemand direct zegt.
https://www.youtube.com/watch?v=tiI3hgQqnNg,577.201,"Nee, je zegt indirect wat iemand anders of jijzelf dus zegt, denkt, hoopt, voelt, et cetera."
https://www.youtube.com/watch?v=tiI3hgQqnNg,585.461,"En als je dat doet in een normale zin - dus niet in een
vraag - maar een normale declaratieve zin,"
https://www.youtube.com/watch?v=tiI3hgQqnNg,592.845,dan gebruik je dus altijd DAT.
https://www.youtube.com/watch?v=tiI3hgQqnNg,595.331,"""Het gaat straks regenen, denk ik."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,598.641,Hier kun je een indirecte rede van maken:
https://www.youtube.com/watch?v=tiI3hgQqnNg,601.616,"""Ik denk dat het straks gaat regenen."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,605.391,"""De studenten hopen dat zij het examen goed hebben gemaakt."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,611.472,"Het meisje gelooft dat Sinterklaas echt bestaat."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,616.598,Dit is dus de indirecte rede en daarbij gebruik je DAT.
https://www.youtube.com/watch?v=tiI3hgQqnNg,620.483,Niet in vragen!
https://www.youtube.com/watch?v=tiI3hgQqnNg,622.168,Dus kijk de video als je daar meer over wilt leren.
https://www.youtube.com/watch?v=tiI3hgQqnNg,625.439,En als laatste kun je met DIE of DAT ook een betrekkelijke bijzin inleiden - een relatieve bijzin.
https://www.youtube.com/watch?v=tiI3hgQqnNg,633.814,En dat is een bijzin waarmee je meer informatie geeft over een zelfstandig naamwoord of over een persoon.
https://www.youtube.com/watch?v=tiI3hgQqnNg,642.172,"Je gebruikt DIE natuurlijk voor de-woorden, voor het meervoud en voor namen van personen en dieren."
https://www.youtube.com/watch?v=tiI3hgQqnNg,648.513,En je gebruikt DAT alleen voor het-woorden.
https://www.youtube.com/watch?v=tiI3hgQqnNg,651.876,"""Ik heb een kat die al heel groot is."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,655.819,"Dus: ""die al heel groot is"", dat is informatie over ""de kat""."
https://www.youtube.com/watch?v=tiI3hgQqnNg,660.768,"En het is DE kat, dus: ""Ik heb een kat die al heel groot is."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,666.091,"En ""Ik heb een katje dat nog heel klein is."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,670.868,"HET katje ""dat nog heel klein is""."
https://www.youtube.com/watch?v=tiI3hgQqnNg,674.938,"Maar dan: het kleine katje heet Nala, en dan zeg je:"
https://www.youtube.com/watch?v=tiI3hgQqnNg,679.542,"""Nala, die nog heel klein is, is heel lief."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,684.925,"Dus in de zin ""die nog heel klein is"" geef je informatie over Nala,"
https://www.youtube.com/watch?v=tiI3hgQqnNg,690.065,"en Nala is de naam van een kat, daarom gebruik je
DIE.\"
https://www.youtube.com/watch?v=tiI3hgQqnNg,694.323,En voor het meervoud gebruik je ook DIE.
https://www.youtube.com/watch?v=tiI3hgQqnNg,697.74,"Dus: ""Ik heb katten die allebei heel lief zijn."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,701.985,"En ook: ""Ik heb katjes die allebei heel lief zijn"" want dit is weer meervoud."
https://www.youtube.com/watch?v=tiI3hgQqnNg,708.477,"HET katje maar DE katjes, want het is meervoud."
https://www.youtube.com/watch?v=tiI3hgQqnNg,712.592,"Wow, dat waren super veel voorbeelden met heel veel soorten categorieën."
https://www.youtube.com/watch?v=tiI3hgQqnNg,719.034,Dus ik hoop dat je het hebt kunnen volgen.
https://www.youtube.com/watch?v=tiI3hgQqnNg,721.873,"Als je meer wilt oefenen hiermee, ga dan naar les 19 van de intermediate course."
https://www.youtube.com/watch?v=tiI3hgQqnNg,727.466,"Daarin heb ik alle theorie geüpload met
nog meer voorbeelden,"
https://www.youtube.com/watch?v=tiI3hgQqnNg,732.192,dus ga naar mijn website als je je wilt aanmelden voor de intermediate cursus. Dit is les 19.
https://www.youtube.com/watch?v=tiI3hgQqnNg,738.638,Maar natuurlijk nog een beetje huiswerk voor hier.
https://www.youtube.com/watch?v=tiI3hgQqnNg,742.224,"Ik heb VIER zinnen en jij mag in de reacties zetten wanneer je die, dit, deze of dat gebruikt. "
https://www.youtube.com/watch?v=tiI3hgQqnNg,748.25,"Nummer 1:""Vond je _______ video leuk?"""
https://www.youtube.com/watch?v=tiI3hgQqnNg,752.553,Dit is de aanwijzende functie voor een zelfstandig naamwoord.
https://www.youtube.com/watch?v=tiI3hgQqnNg,757.375,"Nummer 2: ""Heb je mijn video al een like gegeven?"""
https://www.youtube.com/watch?v=tiI3hgQqnNg,761.28,"- ""Ja, _____ heb ik al gedaan."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,765.191,Dit is de functie waarbij je terugverwijst naar de vorige zin.
https://www.youtube.com/watch?v=tiI3hgQqnNg,770.892,"Nummer 3: ""Ik hoop _____ jullie weer veel hebben geleerd!"""
https://www.youtube.com/watch?v=tiI3hgQqnNg,776.563,Dit is het inleiden van een indirecte rede.
https://www.youtube.com/watch?v=tiI3hgQqnNg,780.505,"Nummer 4: ""Jullie zijn studenten ______ veel hebben geleerd."""
https://www.youtube.com/watch?v=tiI3hgQqnNg,786.681,"En dit is het inleiden van de relatieve bijzin - de
betrekkelijke bijzin."
https://www.youtube.com/watch?v=tiI3hgQqnNg,792.169,"Als je wilt, zet het dus in de reacties."
https://www.youtube.com/watch?v=tiI3hgQqnNg,794.781,"Nou, ik wens jullie natuurlijk allemaal weer een heel mooie, fantastische dag!"
https://www.youtube.com/watch?v=tiI3hgQqnNg,799.763,"Als je nog meer Nederlands wilt leren met mij en je bent nog niet geabonneerd, dan kun je dat nu doen!"
https://www.youtube.com/watch?v=tiI3hgQqnNg,805.785,En dan zie ik jullie weer heel gauw in de volgende video.
https://www.youtube.com/watch?v=tiI3hgQqnNg,810.415,Doei!
https://www.youtube.com/watch?v=Ei3CmhP928g,2.07,"Hey! Soof, toch?"
https://www.youtube.com/watch?v=Ei3CmhP928g,4.125,Hey..
https://www.youtube.com/watch?v=Ei3CmhP928g,5.231,Wat grappig om jou hier te zien! Hoe gaat het?
https://www.youtube.com/watch?v=Ei3CmhP928g,9.866,Het kan beter...
https://www.youtube.com/watch?v=Ei3CmhP928g,11.311,Ik vind het  niet zo leuk dat het steeds zulk slecht weer is...
https://www.youtube.com/watch?v=Ei3CmhP928g,15.876,Het regent al de hele dag en morgen gaat het ook nog eens onweren!
https://www.youtube.com/watch?v=Ei3CmhP928g,21.662,En elke dag wordt het alweer vroeger donker! 
https://www.youtube.com/watch?v=Ei3CmhP928g,27.055,"Nou, heftig hoor!"
https://www.youtube.com/watch?v=Ei3CmhP928g,31.42,Denk je echt dat het gaat onweren?
https://www.youtube.com/watch?v=Ei3CmhP928g,35.494,Ik denk het niet.
https://www.youtube.com/watch?v=Ei3CmhP928g,36.781,"Maar, hoe laat is het eigenlijk?"
https://www.youtube.com/watch?v=Ei3CmhP928g,41.102,Het is kwart over zeven.
https://www.youtube.com/watch?v=Ei3CmhP928g,43.422,"Nou, het spijt me, ik heb een afspraak."
https://www.youtube.com/watch?v=Ei3CmhP928g,46.28,"Maar sterkte met het weer enzo, ja.."
https://www.youtube.com/watch?v=Ei3CmhP928g,54.621,Doei!
https://www.youtube.com/watch?v=Ei3CmhP928g,61.05,"Hallo allemaal, Dutchies to be!"
https://www.youtube.com/watch?v=Ei3CmhP928g,64.123,Na een lange tijd is dit eindelijk weer een video over grammatica!
https://www.youtube.com/watch?v=Ei3CmhP928g,70.548,Want dat is natuurlijk jullie favoriete onderwerp!
https://www.youtube.com/watch?v=Ei3CmhP928g,75.04,Na een lange tijd ben ik eindelijk weer bezig met de laatste lessen van de intermediate cursus.
https://www.youtube.com/watch?v=Ei3CmhP928g,81.889,Dit is de één-na-laatste les en vandaag gaan we het hebben over...
https://www.youtube.com/watch?v=Ei3CmhP928g,88.791,HET!
https://www.youtube.com/watch?v=Ei3CmhP928g,89.694,Maar vandaag gaat het niet over het woordje HET als lidwoord
https://www.youtube.com/watch?v=Ei3CmhP928g,94.043,"zoals ""het strand"" of ""het eten"" of ""het gerecht"". "
https://www.youtube.com/watch?v=Ei3CmhP928g,99.714,Nee het gaat vandaag over HET als het onderwerp van een zin.  
https://www.youtube.com/watch?v=Ei3CmhP928g,107.199,"En vaak kun je dit naar het Engels vertalen als ""it""."
https://www.youtube.com/watch?v=Ei3CmhP928g,110.875,In deze video gaan we kijken naar twee verschillende soorten functies van HET als subject.
https://www.youtube.com/watch?v=Ei3CmhP928g,118.251,Eén is een niet-verwijzende functie en de tweede een verwijzende functie.
https://www.youtube.com/watch?v=Ei3CmhP928g,124.317,Wat betekent dat?
https://www.youtube.com/watch?v=Ei3CmhP928g,127.184,Dat ga ik jullie nu laten zien!
https://www.youtube.com/watch?v=Ei3CmhP928g,129.62,Het makkelijkst is om te beginnen met HET als het verwijzende subject van de zin.
https://www.youtube.com/watch?v=Ei3CmhP928g,135.464,HET kan terug verwijzen naar iets dat al eerder is genoemd in een andere zin.
https://www.youtube.com/watch?v=Ei3CmhP928g,142.112,Of HET kan vooruit wijzen naar een ander subject dat nog moet komen.
https://www.youtube.com/watch?v=Ei3CmhP928g,149.699,"We beginnen met een voorbeeld waarbij HET terug 
verwijst naar iets dat al eerder is genoemd.   "
https://www.youtube.com/watch?v=Ei3CmhP928g,155.98,"Hey, heb je ook dit boek gekocht?"
https://www.youtube.com/watch?v=Ei3CmhP928g,158.157,"Ja, en HET is zo mooi!"
https://www.youtube.com/watch?v=Ei3CmhP928g,161.529,"Dus ""Ja en HET is zo mooi"" dan verwijst HET naar ""het boek""."
https://www.youtube.com/watch?v=Ei3CmhP928g,169.659,Wat vond je van het broodje?
https://www.youtube.com/watch?v=Ei3CmhP928g,172.145,"Oh, HET was zo lekker!"
https://www.youtube.com/watch?v=Ei3CmhP928g,175.188,"Dus hier verwijst HET in ""het was zo lekker"" naar ""het broodje""."
https://www.youtube.com/watch?v=Ei3CmhP928g,182.16,"En we gebruiken dus twee keer HET omdat het ""het boek"" en ""het broodje"" is."
https://www.youtube.com/watch?v=Ei3CmhP928g,189.218,Dus twee keer een het-woord.
https://www.youtube.com/watch?v=Ei3CmhP928g,191.611,"Je kan ook HET gebruiken in deze gevallen als je terug verwijst naar ""het boek"" of ""het broodje"" als het grammaticale object van de zin."
https://www.youtube.com/watch?v=Ei3CmhP928g,202.377,"Bijvoorbeeld: Hey, heb je ook dit boek gekocht?"
https://www.youtube.com/watch?v=Ei3CmhP928g,206.543,"Ja, en ik heb HET in één keer uitgelezen."
https://www.youtube.com/watch?v=Ei3CmhP928g,212.041,"Dus IK is nu het subject en HET voor ""het boek"" is nu het object."
https://www.youtube.com/watch?v=Ei3CmhP928g,218.033,Hoe vond je het broodje?
https://www.youtube.com/watch?v=Ei3CmhP928g,219.84,Oh zo lekker! Ik bestel HET de volgende keer weer.
https://www.youtube.com/watch?v=Ei3CmhP928g,225.309,"Dus ""Ik bestel HET de volgende keer weer""."
https://www.youtube.com/watch?v=Ei3CmhP928g,230.124,In de volgende zinnen zouden we geen HET gebruiken:
https://www.youtube.com/watch?v=Ei3CmhP928g,234.259,Jij hebt toch een nieuwe auto gekocht?
https://www.youtube.com/watch?v=Ei3CmhP928g,237.367,"Ja, dat klopt! HIJ staat in de garage."
https://www.youtube.com/watch?v=Ei3CmhP928g,241.377,Ik heb HEM gisteren in de garage gezet.
https://www.youtube.com/watch?v=Ei3CmhP928g,245.888,Dus hier gebruiken we nu HIJ als subject en HEM als object
https://www.youtube.com/watch?v=Ei3CmhP928g,252.245,"en dat is omdat we het woord ""de auto"" hebben."
https://www.youtube.com/watch?v=Ei3CmhP928g,257.268,Dus naar een de-woord verwijs je met HIJ en HEM.
https://www.youtube.com/watch?v=Ei3CmhP928g,261.091,"En als je meer wilt leren over wanneer je HET of HIJ of HEM of soms ook ZE gebruikt om terug te verwijzen naar iets uit de vorige zin, kijk dan deze video."
https://www.youtube.com/watch?v=Ei3CmhP928g,273.9,Want daar gaan we nu niet verder over praten.
https://www.youtube.com/watch?v=Ei3CmhP928g,277.084,"HET kan ook vooruit wijzen naar een indefiniet subject - ook wel ""onbepaald onderwerp"" genoemd."
https://www.youtube.com/watch?v=Ei3CmhP928g,284.7,Of naar een bijzin die nog moet komen. 
https://www.youtube.com/watch?v=Ei3CmhP928g,288.555,En dan is HET  een tijdelijk subject of een voorlopig onderwerp.
https://www.youtube.com/watch?v=Ei3CmhP928g,294.397,Wat vind jij van mijn nieuwe fiets?
https://www.youtube.com/watch?v=Ei3CmhP928g,297.319,"Oh, HET is echt een mooie fiets!"
https://www.youtube.com/watch?v=Ei3CmhP928g,300.778,"In deze zin introduceert HET ""een mooie fiets""."
https://www.youtube.com/watch?v=Ei3CmhP928g,305.945,Dus HET is hier het tijdelijke subject of het voorlopige onderwerp
https://www.youtube.com/watch?v=Ei3CmhP928g,312.011,"en het wijst vooruit naar ""een mooie fiets""."
https://www.youtube.com/watch?v=Ei3CmhP928g,314.998,Even tussendoor.
https://www.youtube.com/watch?v=Ei3CmhP928g,316.207,Heel vaak kun je ook het woordje ER gebruiken om vooruit te wijzen naar indefiniet subject.
https://www.youtube.com/watch?v=Ei3CmhP928g,322.975,Dus ook ER kun je gebruiken als voorlopig onderwerp.
https://www.youtube.com/watch?v=Ei3CmhP928g,327.053,In deze video gaan we daar nu niet op in.
https://www.youtube.com/watch?v=Ei3CmhP928g,330.143,Maar in de laatste les van de intermediate cursus ga ik ER en HET met elkaar vergelijken.
https://www.youtube.com/watch?v=Ei3CmhP928g,339.148,Dus later zal ik hierover nog een video maken.
https://www.youtube.com/watch?v=Ei3CmhP928g,343.05,Want wanneer gebruik je dan HET en wanneer gebruik je ER?
https://www.youtube.com/watch?v=Ei3CmhP928g,346.369,Maar als je in de tussentijd al wat meer wilt leren over ER dan kun je deze video kijken.
https://www.youtube.com/watch?v=Ei3CmhP928g,353.856,En dit is ook onderdeel van de intermediate cursus.
https://www.youtube.com/watch?v=Ei3CmhP928g,357.787,In de intro zagen we dat HET ook vooruit kan wijzen naar een hele bijzin:
https://www.youtube.com/watch?v=Ei3CmhP928g,363.732,"""Ik vind HET niet zo leuk als het is ook zulk weer is."""
https://www.youtube.com/watch?v=Ei3CmhP928g,376.25,Dus HET verwijst vooruit naar die bijzin.
https://www.youtube.com/watch?v=Ei3CmhP928g,379.585,Andere voorbeelden zijn:
https://www.youtube.com/watch?v=Ei3CmhP928g,381.437,"""Soms is HET beter om gewoon je mond te houden."""
https://www.youtube.com/watch?v=Ei3CmhP928g,387.503,"Dus HET verwijst naar ""om gewoon je mond te houden""."
https://www.youtube.com/watch?v=Ei3CmhP928g,392.654,HET is goed mogelijk dat ik een beetje later kom.
https://www.youtube.com/watch?v=Ei3CmhP928g,402.88,"In het voorbeeld ""Ik vind het niet zo leuk als HET zulk slecht weer is"""
https://www.youtube.com/watch?v=Ei3CmhP928g,408.623,zien we dus ook weer HET.
https://www.youtube.com/watch?v=Ei3CmhP928g,410.794,"En hier introduceert HET ""zulk slecht weer"""
https://www.youtube.com/watch?v=Ei3CmhP928g,416.144,want dit is het indefiniete subject eigenlijk van de zin.
https://www.youtube.com/watch?v=Ei3CmhP928g,420.668,Dus dat zien we ook weer hier.
https://www.youtube.com/watch?v=Ei3CmhP928g,422.804,"Ja oké, dat was veel!"
https://www.youtube.com/watch?v=Ei3CmhP928g,425.652,En nu gaan we naar de volgende functie
https://www.youtube.com/watch?v=Ei3CmhP928g,429.339,en dat is als HET een niet-verwijzend subject is.
https://www.youtube.com/watch?v=Ei3CmhP928g,434.348,In dit soort zinnen is er niet echt een duidelijk subject waarnaar HET verwijst.
https://www.youtube.com/watch?v=Ei3CmhP928g,440.561,En dat gebeurt vaak met onpersoonlijke werkwoorden.
https://www.youtube.com/watch?v=Ei3CmhP928g,445.45,En veel van dit soort werkwoorden hebben te maken met het weer.
https://www.youtube.com/watch?v=Ei3CmhP928g,449.444,In de intro zagen we bijvoorbeeld:
https://www.youtube.com/watch?v=Ei3CmhP928g,452.797,"""HET regent al de hele dag en morgen gaat HET ook nog eens onweren!"""
https://www.youtube.com/watch?v=Ei3CmhP928g,465.992,"Dus ""het regent"" en ""het gaat onweren""."
https://www.youtube.com/watch?v=Ei3CmhP928g,472.074,"En je kan ook zeggen: ""het hagelt"", ""het stormt"", ""het sneeuwt""."
https://www.youtube.com/watch?v=Ei3CmhP928g,476.721,Dus dit soort werkwoorden (die iets zeggen over het weer) daarbij gebruiken we HET.
https://www.youtube.com/watch?v=Ei3CmhP928g,482.258,Je gebruikt ook HET als je vraagt hoe het met iemand gaat.
https://www.youtube.com/watch?v=Ei3CmhP928g,487.04,"""Hoe gaat HET?"""
https://www.youtube.com/watch?v=Ei3CmhP928g,488.274,"""HET kan beter..."""
https://www.youtube.com/watch?v=Ei3CmhP928g,489.871,"""Hoe gaat HET?"""
https://www.youtube.com/watch?v=Ei3CmhP928g,491.541,"Nou: ""HET gaat goed"" of ""HET kan beter""."
https://www.youtube.com/watch?v=Ei3CmhP928g,497.219,Of als je om de tijd vraagt:
https://www.youtube.com/watch?v=Ei3CmhP928g,499.962,"""Hoe laat is HET eigenlijk?"""
https://www.youtube.com/watch?v=Ei3CmhP928g,502.593,"""HET is al kwart over zeven."""
https://www.youtube.com/watch?v=Ei3CmhP928g,505.485,"""Oh, HET is al laat!"""
https://www.youtube.com/watch?v=Ei3CmhP928g,508.076,"Of je verwijst naar iets van een soort atmosfeer, uit de intro bijvoorbeeld: """
https://www.youtube.com/watch?v=Ei3CmhP928g,514.356,"""Elke dag wordt HET steeds vroeger donker."""
https://www.youtube.com/watch?v=Ei3CmhP928g,518.493,Of je kan zeggen:
https://www.youtube.com/watch?v=Ei3CmhP928g,520.191,"""HET is erg gezellig"" of ""HET is leuk."""
https://www.youtube.com/watch?v=Ei3CmhP928g,524.494,Iets over een soort sfeer.
https://www.youtube.com/watch?v=Ei3CmhP928g,526.246,Als laatste is het interessant om nog even te kijken naar een aantal soort zinnetjes die vaak verkeerd worden gebruikt door veel studenten.
https://www.youtube.com/watch?v=Ei3CmhP928g,535.437,En dat zijn zinnetjes zoals ook één uit de intro:
https://www.youtube.com/watch?v=Ei3CmhP928g,540.059,"""Denk je echt dat het gaat onweren? Ik denk HET niet."""
https://www.youtube.com/watch?v=Ei3CmhP928g,544.522,"""Denk je dat het gaat onweren?"""
https://www.youtube.com/watch?v=Ei3CmhP928g,546.758,"En dan: ""Nou ik weet HET niet zeker hoor."
https://www.youtube.com/watch?v=Ei3CmhP928g,550.202,"Ik hoop HET niet."""
https://www.youtube.com/watch?v=Ei3CmhP928g,552.26,"Dus: ""Ik weet HET niet zeker"" en ""Ik hoop HET niet"""
https://www.youtube.com/watch?v=Ei3CmhP928g,556.32,"dan is HET een object, geen subject."
https://www.youtube.com/watch?v=Ei3CmhP928g,560.207,Waarom kijken we hier nu naar?
